 Nmin= 10000; Nmax= 20000;
16478;91;91;5000
16478;91;91;6350
16478;91;91;6628
16478;91;91;7797
16479;91;91;169
16479;91;91;195
16479;91;91;885
16479;91;91;1112
16479;91;91;1327
16479;91;91;2406
16479;91;91;3046
16479;91;91;3949
16479;91;91;4477
16479;91;91;4608
16479;91;91;5055
16479;91;91;5083
16479;91;91;5558
16479;91;91;5924
16479;91;91;6156
16479;91;91;6158
16479;91;91;6205
16479;91;91;7306
16480;91;91;1810
16480;91;91;1812
16481;91;91;1253
16481;91;91;1629
16481;91;91;1631
16481;91;91;2384
16481;91;91;3681
16481;91;91;4685
16481;91;91;4737
16481;91;91;6418
16481;91;91;7086
16481;91;91;7303
16481;91;91;7507
16481;91;91;7768
16482;91;91;164
16482;91;91;927
16482;91;91;1310
16482;91;91;1664
16482;91;91;2328
16482;91;91;2428
16482;91;91;2775
16482;91;91;2962
16482;91;91;3898
16482;91;91;4816
16482;91;91;5559
16482;91;91;5913
16482;91;91;5976
16482;91;91;5978
16482;91;91;7090
16482;91;91;8138
16483;91;91;164
16483;91;91;527
16483;91;91;1281
16483;91;91;3703
16483;91;91;4629
16483;91;91;6027
16483;91;91;6882
16483;91;91;6884
16483;91;91;7705
16483;91;91;8141
16484;91;91;2326
16484;91;91;2380
16484;91;91;3518
16484;91;91;3544
16485;91;91;710
16485;91;91;1972
16485;91;91;3935
16485;91;91;4837
16485;91;91;5560
16485;91;91;5743
16485;91;91;6205
16485;91;91;6633
16485;91;91;8142
16486;91;91;895
16486;91;91;1086
16486;91;91;1088
16486;91;91;1949
16486;91;91;3113
16486;91;91;3891
16486;91;91;4588
16486;91;91;7348
16487;91;91;1240
16487;91;91;2965
16487;91;91;3079
16487;91;91;3081
16487;91;91;3706
16487;91;91;4035
16487;91;91;5196
16487;91;91;6779
16488;91;91;740
16488;91;91;1242
16488;91;91;2632
16488;91;91;2776
16488;91;91;2898
16488;91;91;2900
16488;91;91;4082
16488;91;91;4262
16488;91;91;6738
16488;91;91;7310
16488;91;91;7476
16489;91;91;905
16489;91;91;907
16489;91;91;2983
16489;91;91;3480
16489;91;91;3993
16489;91;91;4859
16489;91;91;6272
16489;91;91;7201
16489;91;91;7595
16489;91;91;7623
16490;91;91;3683
16490;91;91;3765
16490;91;91;4348
16490;91;91;4350
16490;91;91;4480
16490;91;91;5143
16490;91;91;6635
16490;91;91;7227
16490;91;91;7307
16491;91;91;1296
16491;91;91;2041
16491;91;91;2327
16491;91;91;2381
16491;91;91;2521
16491;91;91;2525
16491;91;91;3116
16491;91;91;3151
16491;91;91;4966
16491;91;91;5875
16491;91;91;6028
16491;91;91;6355
16491;91;91;7429
16491;91;91;7431
16491;91;91;7878
16492;91;91;2410
16492;91;91;6564
16492;91;91;7512
16493;91;91;557
16493;91;91;1971
16493;91;91;2280
16493;91;91;5255
16493;91;91;5257
16493;91;91;7881
16494;91;91;724
16494;91;91;726
16494;91;91;1113
16494;91;91;1254
16494;91;91;2482
16494;91;91;3016
16494;91;91;4166
16494;91;91;4172
16494;91;91;4312
16494;91;91;6856
16494;91;91;6993
16494;91;91;7412
16495;91;91;2223
16495;91;91;3047
16495;91;91;3443
16495;91;91;3445
16495;91;91;3903
16495;91;91;4685
16495;91;91;4737
16495;91;91;6637
16496;91;91;520
16496;91;91;1282
16496;91;91;7250
16496;91;91;7252
16497;91;91;958
16497;91;91;1041
16497;91;91;2307
16497;91;91;2594
16497;91;91;2716
16497;91;91;3406
16497;91;91;4297
16497;91;91;6277
16497;91;91;6446
16497;91;91;6566
16497;91;91;6674
16497;91;91;6802
16497;91;91;7806
16498;91;91;537
16498;91;91;2784
16498;91;91;3521
16498;91;91;3547
16498;91;91;4167
16498;91;91;4173
16498;91;91;4894
16498;91;91;4896
16498;91;91;5315
16498;91;91;6014
16498;91;91;7712
16498;91;91;7972
16499;91;91;539
16499;91;91;888
16499;91;91;1482
16499;91;91;2042
16499;91;91;3015
16499;91;91;3644
16499;91;91;3685
16499;91;91;5684
16499;91;91;6425
16499;91;91;6936
16499;91;91;7311
16499;91;91;7785
16500;91;91;200
16500;91;91;928
16500;91;91;3370
16500;91;91;3792
16500;91;91;3988
16500;91;91;3990
16500;91;91;7630
16500;91;91;7898
16501;91;91;171
16501;91;91;193
16501;91;91;200
16501;91;91;543
16501;91;91;545
16501;91;91;5318
16501;91;91;6994
16501;91;91;8168
16502;91;91;171
16502;91;91;193
16502;91;91;3409
16502;91;91;4168
16502;91;91;4174
16502;91;91;4687
16502;91;91;4739
16502;91;91;4842
16502;91;91;5376
16502;91;91;5683
16502;91;91;7601
16502;91;91;7629
16502;91;91;7978
16502;91;91;7980
16503;91;91;161
16503;91;91;171
16503;91;91;193
16503;91;91;205
16503;91;91;1228
16503;91;91;1951
16503;91;91;2016
16503;91;91;2381
16503;91;91;2717
16503;91;91;3187
16503;91;91;3485
16503;91;91;3550
16503;91;91;3766
16503;91;91;3895
16503;91;91;5193
16503;91;91;5203
16503;91;91;5558
16503;91;91;6491
16503;91;91;6709
16503;91;91;6711
16503;91;91;7517
16503;91;91;7990
16503;91;91;8169
16504;91;91;1358
16504;91;91;1670
16504;91;91;1994
16504;91;91;1996
16504;91;91;4968
16504;91;91;6786
16505;91;91;898
16505;91;91;1450
16505;91;91;1452
16505;91;91;5880
16506;91;91;354
16506;91;91;760
16506;91;91;3051
16506;91;91;3940
16506;91;91;4864
16506;91;91;5148
16506;91;91;5202
16506;91;91;5559
16506;91;91;6861
16506;91;91;7234
16507;91;91;372
16507;91;91;1419
16507;91;91;3119
16507;91;91;4038
16507;91;91;5434
16507;91;91;5556
16507;91;91;5920
16507;91;91;6305
16507;91;91;7799
16507;91;91;7801
16508;91;91;1022
16508;91;91;3484
16508;91;91;3646
16508;91;91;5804
16508;91;91;5806
16508;91;91;6122
16509;91;91;356
16509;91;91;1114
16509;91;91;1283
16509;91;91;1616
16509;91;91;1856
16509;91;91;2176
16509;91;91;2178
16509;91;91;3336
16509;91;91;4220
16509;91;91;4689
16509;91;91;4741
16509;91;91;4846
16509;91;91;5147
16509;91;91;5560
16509;91;91;6018
16509;91;91;6565
16509;91;91;6786
16510;91;91;1483
16510;91;91;1975
16510;91;91;2382
16510;91;91;3017
16510;91;91;6280
16511;91;91;2017
16511;91;91;2693
16511;91;91;4535
16511;91;91;4537
16511;91;91;5010
16511;91;91;7280
16512;91;91;370
16512;91;91;1580
16512;91;91;1954
16512;91;91;3524
16512;91;91;3550
16512;91;91;3628
16512;91;91;3630
16512;91;91;6172
16512;91;91;8160
16512;91;91;8170
16513;91;91;1042
16513;91;91;2636
16513;91;91;3795
16513;91;91;4221
16513;91;91;4454
16513;91;91;5816
16513;91;91;5909
16513;91;91;8078
16514;91;91;1671
16514;91;91;2040
16514;91;91;3337
16514;91;91;4971
16514;91;91;6214
16514;91;91;6532
16514;91;91;6534
16514;91;91;6567
16514;91;91;7889
16514;91;91;8161
16514;91;91;8171
16515;91;91;2725
16515;91;91;3375
16515;91;91;4638
16515;91;91;5625
16515;91;91;5627
16515;91;91;6565
16515;91;91;7607
16515;91;91;7635
16515;91;91;7718
16515;91;91;8077
16516;91;91;362
16516;91;91;364
16516;91;91;7892
16516;91;91;8162
16516;91;91;8172
16517;91;91;166
16517;91;91;362
16517;91;91;364
16517;91;91;562
16517;91;91;1516
16517;91;91;2692
16517;91;91;4220
16517;91;91;5383
16517;91;91;6025
16517;91;91;6149
16517;91;91;6260
16518;91;91;166
16518;91;91;1520
16518;91;91;1857
16518;91;91;1974
16518;91;91;2308
16518;91;91;5626
16518;91;91;5628
16518;91;91;5938
16518;91;91;6285
16518;91;91;6866
16518;91;91;6944
16518;91;91;7814
16519;91;91;1615
16519;91;91;2020
16519;91;91;2213
16519;91;91;3338
16519;91;91;4270
16519;91;91;4419
16519;91;91;5683
16519;91;91;6534
16519;91;91;6536
16519;91;91;6569
16519;91;91;7052
16519;91;91;7104
16520;91;91;5562
16521;91;91;173
16521;91;91;191
16521;91;91;1258
16521;91;91;1286
16521;91;91;1484
16521;91;91;2488
16521;91;91;2726
16521;91;91;3019
16521;91;91;3630
16521;91;91;3632
16521;91;91;3825
16521;91;91;4221
16521;91;91;5927
16521;91;91;6793
16521;91;91;7109
16522;91;91;173
16522;91;91;191
16522;91;91;2041
16522;91;91;3052
16522;91;91;3489
16522;91;91;4538
16522;91;91;4540
16522;91;91;5209
16522;91;91;6217
16522;91;91;6682
16523;91;91;173
16523;91;91;191
16523;91;91;558
16523;91;91;897
16523;91;91;3120
16523;91;91;4081
16523;91;91;4828
16523;91;91;5444
16523;91;91;5450
16523;91;91;5563
16523;91;91;7909
16524;91;91;878
16524;91;91;1672
16524;91;91;2178
16524;91;91;2180
16524;91;91;2468
16524;91;91;2786
16524;91;91;2956
16524;91;91;4974
16524;91;91;6042
16525;91;91;3773
16525;91;91;5810
16525;91;91;5812
16526;91;91;3412
16526;91;91;4851
16526;91;91;5445
16526;91;91;5451
16526;91;91;6793
16526;91;91;7055
16526;91;91;7107
16526;91;91;7808
16526;91;91;7810
16526;91;91;8182
16527;91;91;1243
16527;91;91;1858
16527;91;91;2021
16527;91;91;2338
16527;91;91;2413
16527;91;91;3488
16527;91;91;4082
16527;91;91;4492
16527;91;91;4938
16527;91;91;5914
16527;91;91;6644
16527;91;91;6752
16527;91;91;6856
16527;91;91;7007
16527;91;91;7530
16527;91;91;7699
16527;91;91;7986
16528;91;91;1452
16528;91;91;1454
16528;91;91;5694
16528;91;91;5758
16528;91;91;7112
16529;91;91;538
16529;91;91;1391
16529;91;91;1521
16529;91;91;1997
16529;91;91;1999
16529;91;91;3344
16529;91;91;5325
16529;91;91;5446
16529;91;91;5452
16529;91;91;6577
16530;91;91;540
16530;91;91;710
16530;91;91;1192
16530;91;91;2042
16530;91;91;2787
16530;91;91;5822
16530;91;91;6220
16530;91;91;6720
16530;91;91;6722
16530;91;91;7725
16531;91;91;1219
16531;91;91;2441
16531;91;91;2845
16531;91;91;3415
16531;91;91;5693
16531;91;91;6502
16531;91;91;7992
16531;91;91;7994
16532;91;91;544
16532;91;91;546
16532;91;91;3714
16532;91;91;4184
16532;91;91;5328
16532;91;91;6646
16533;91;91;198
16533;91;91;742
16533;91;91;862
16533;91;91;1582
16533;91;91;3056
16533;91;91;3912
16533;91;91;3996
16533;91;91;3998
16533;91;91;6080
16533;91;91;7058
16533;91;91;7110
16533;91;91;7367
16534;91;91;198
16534;91;91;1259
16534;91;91;1287
16534;91;91;3345
16534;91;91;3828
16534;91;91;4086
16534;91;91;4090
16534;91;91;6579
16534;91;91;7008
16535;91;91;1777
16535;91;91;1978
16535;91;91;4905
16535;91;91;4907
16535;91;91;6132
16536;91;91;890
16536;91;91;1936
16536;91;91;2788
16536;91;91;4622
16536;91;91;5446
16537;91;91;175
16537;91;91;189
16537;91;91;2974
16537;91;91;4525
16537;91;91;4941
16537;91;91;7212
16537;91;91;7268
16537;91;91;7270
16537;91;91;7900
16538;91;91;175
16538;91;91;189
16538;91;91;1914
16538;91;91;3160
16538;91;91;3452
16538;91;91;3454
16538;91;91;3774
16538;91;91;4087
16538;91;91;4091
16538;91;91;4495
16538;91;91;7064
16538;91;91;7535
16539;91;91;175
16539;91;91;189
16539;91;91;726
16539;91;91;728
16539;91;91;2338
16539;91;91;2390
16539;91;91;3123
16539;91;91;3346
16539;91;91;4093
16539;91;91;4445
16539;91;91;4461
16539;91;91;5447
16539;91;91;5576
16539;91;91;6293
16539;91;91;6581
16539;91;91;7903
16540;91;91;5270
16540;91;91;5272
16541;91;91;1392
16541;91;91;2557
16541;91;91;3493
16541;91;91;5074
16541;91;91;5215
16541;91;91;6346
16542;91;91;900
16542;91;91;1300
16542;91;91;1422
16542;91;91;4088
16542;91;91;4092
16542;91;91;5577
16542;91;91;7371
16542;91;91;7452
16542;91;91;7454
16542;91;91;7706
16543;91;91;879
16543;91;91;1856
16543;91;91;3269
16543;91;91;3699
16543;91;91;4094
16543;91;91;4362
16543;91;91;4364
16543;91;91;4448
16543;91;91;4856
16543;91;91;5947
16543;91;91;6800
16543;91;91;7434
16544;91;91;908
16544;91;91;910
16544;91;91;3126
16544;91;91;8178
16544;91;91;8184
16545;91;91;163
16545;91;91;203
16545;91;91;1315
16545;91;91;1780
16545;91;91;2093
16545;91;91;2908
16545;91;91;2910
16545;91;91;5578
16545;91;91;6653
16545;91;91;7067
16545;91;91;7295
16545;91;91;7732
16546;91;91;2339
16546;91;91;2391
16546;91;91;3090
16546;91;91;3092
16546;91;91;5934
16546;91;91;8179
16546;91;91;8185
16547;91;91;1090
16547;91;91;1092
16547;91;91;1260
16547;91;91;1288
16547;91;91;2230
16547;91;91;4627
16547;91;91;4835
16547;91;91;5810
16548;91;91;168
16548;91;91;2602
16548;91;91;2846
16548;91;91;3270
16548;91;91;4402
16548;91;91;4528
16548;91;91;8180
16548;91;91;8186
16549;91;91;168
16549;91;91;177
16549;91;91;187
16549;91;91;4498
16549;91;91;5462
16549;91;91;5584
16549;91;91;7540
16549;91;91;8176
16550;91;91;177
16550;91;91;187
16550;91;91;1620
16550;91;91;6655
16550;91;91;6910
16550;91;91;6912
16551;91;91;177
16551;91;91;187
16551;91;91;2930
16551;91;91;5461
16551;91;91;5576
16551;91;91;5694
16551;91;91;5766
16551;91;91;6001
16551;91;91;6003
16551;91;91;7375
16551;91;91;7801
16551;91;91;8177
16552;91;91;696
16552;91;91;1366
16552;91;91;1636
16552;91;91;1638
16552;91;91;2022
16552;91;91;7810
16553;91;91;931
16553;91;91;1818
16553;91;91;1820
16553;91;91;1938
16553;91;91;2094
16553;91;91;2340
16553;91;91;2392
16553;91;91;3660
16554;91;91;2700
16554;91;91;4758
16554;91;91;5078
16554;91;91;5462
16554;91;91;5577
16554;91;91;6184
16554;91;91;6186
16555;91;91;713
16555;91;91;743
16555;91;91;6657
16556;91;91;2728
16556;91;91;2730
16556;91;91;4232
16556;91;91;6234
16557;91;91;179
16557;91;91;185
16557;91;91;3274
16557;91;91;3276
16557;91;91;3344
16557;91;91;3352
16557;91;91;5210
16557;91;91;5334
16557;91;91;5578
16557;91;91;5698
16557;91;91;5704
16557;91;91;7573
16558;91;91;179
16558;91;91;185
16558;91;91;3278
16558;91;91;3908
16558;91;91;4184
16558;91;91;4186
16558;91;91;8100
16559;91;91;179
16559;91;91;185
16559;91;91;3164
16559;91;91;4329
16559;91;91;5458
16559;91;91;5460
16559;91;91;5753
16559;91;91;6767
16560;91;91;2850
16560;91;91;5108
16560;91;91;7232
16560;91;91;8188
16560;91;91;8190
16561;91;91;181
16561;91;91;183
16561;91;91;2091
16561;91;91;4760
16562;91;91;181
16562;91;91;183
16562;91;91;196
16562;91;91;363
16562;91;91;365
16562;91;91;545
16562;91;91;547
16562;91;91;727
16562;91;91;729
16562;91;91;909
16562;91;91;911
16562;91;91;1091
16562;91;91;1093
16562;91;91;1455
16562;91;91;1457
16562;91;91;1637
16562;91;91;1639
16562;91;91;1819
16562;91;91;1821
16562;91;91;2001
16562;91;91;2003
16562;91;91;2183
16562;91;91;2185
16562;91;91;2729
16562;91;91;2731
16562;91;91;2911
16562;91;91;2913
16562;91;91;3093
16562;91;91;3095
16562;91;91;3275
16562;91;91;3277
16562;91;91;3457
16562;91;91;3459
16562;91;91;3639
16562;91;91;3641
16562;91;91;3662
16562;91;91;4003
16562;91;91;4005
16562;91;91;4185
16562;91;91;4187
16562;91;91;4367
16562;91;91;4369
16562;91;91;4549
16562;91;91;4551
16562;91;91;4913
16562;91;91;4915
16562;91;91;5277
16562;91;91;5279
16562;91;91;5459
16562;91;91;5461
16562;91;91;5641
16562;91;91;5643
16562;91;91;5823
16562;91;91;5825
16562;91;91;6005
16562;91;91;6007
16562;91;91;6187
16562;91;91;6189
16562;91;91;6326
16562;91;91;6551
16562;91;91;6553
16562;91;91;6733
16562;91;91;6735
16562;91;91;6915
16562;91;91;6917
16562;91;91;7279
16562;91;91;7281
16562;91;91;7461
16562;91;91;7463
16562;91;91;7825
16562;91;91;7827
16562;91;91;8007
16562;91;91;8009
16562;91;91;8100
16562;91;91;8189
16562;91;91;8191
16563;91;91;181
16563;91;91;183
16563;91;91;196
16563;91;91;1780
16563;91;91;3279
16563;91;91;4406
16563;91;91;5338
16563;91;91;5582
16563;91;91;5704
16563;91;91;7259
16563;91;91;7301
16563;91;91;7443
16563;91;91;7510
16563;91;91;7514
16563;91;91;8197
16564;91;91;4232
16564;91;91;8192
16565;91;91;5462
16565;91;91;5587
16565;91;91;6663
16565;91;91;8198
16566;91;91;1426
16566;91;91;2266
16566;91;91;2700
16566;91;91;4186
16566;91;91;8182
16567;91;91;2340
16567;91;91;2493
16567;91;91;2605
16567;91;91;3278
16567;91;91;5027
16567;91;91;6522
16568;91;91;1118
16568;91;91;2026
16568;91;91;2732
16568;91;91;5588
16569;91;91;2092
16569;91;91;2338
16569;91;91;4455
16569;91;91;4710
16569;91;91;7342
16569;91;91;7385
16570;91;91;1620
16570;91;91;6192
16571;91;91;932
16571;91;91;1822
16571;91;91;4502
16571;91;91;7841
16572;91;91;890
16572;91;91;1640
16572;91;91;2998
16572;91;91;4184
16572;91;91;4634
16572;91;91;4654
16572;91;91;6668
16573;91;91;1260
16573;91;91;1571
16573;91;91;3537
16573;91;91;3956
16573;91;91;5112
16573;91;91;6011
16574;91;91;4956
16574;91;91;5946
16574;91;91;6920
16575;91;91;170
16575;91;91;3912
16575;91;91;3920
16575;91;91;7748
16576;91;91;170
16576;91;91;3130
16576;91;91;4712
16577;91;91;530
16577;91;91;1094
16577;91;91;2791
16577;91;91;4285
16577;91;91;4864
16577;91;91;6670
16578;91;91;714
16578;91;91;900
16578;91;91;3098
16578;91;91;5906
16578;91;91;7346
16578;91;91;7636
16579;91;91;1960
16579;91;91;2916
16579;91;91;5225
16579;91;91;7266
16580;91;91;912
16581;91;91;1249
16581;91;91;3133
16581;91;91;4194
16581;91;91;4372
16581;91;91;6307
16581;91;91;6776
16581;91;91;7921
16582;91;91;560
16582;91;91;2730
16582;91;91;3786
16582;91;91;7470
16583;91;91;165
16583;91;91;201
16583;91;91;1119
16583;91;91;2792
16583;91;91;3000
16583;91;91;4710
16583;91;91;5172
16583;91;91;6893
16584;91;91;3704
16584;91;91;5284
16584;91;91;6062
16585;91;91;728
16585;91;91;1982
16585;91;91;3663
16585;91;91;4195
16585;91;91;7353
16586;91;91;3462
16586;91;91;7032
16587;91;91;194
16587;91;91;2293
16587;91;91;2496
16587;91;91;3064
16587;91;91;3540
16587;91;91;3812
16587;91;91;6392
16587;91;91;6973
16587;91;91;7292
16587;91;91;8015
16588;91;91;194
16588;91;91;1490
16588;91;91;5344
16589;91;91;3425
16589;91;91;4921
16590;91;91;540
16590;91;91;2320
16590;91;91;4712
16590;91;91;7850
16591;91;91;542
16591;91;91;3567
16591;91;91;4010
16591;91;91;7642
16592;91;91;548
16592;91;91;5714
16592;91;91;6526
16593;91;91;1679
16593;91;91;2027
16593;91;91;3389
16593;91;91;3504
16593;91;91;3706
16593;91;91;4191
16593;91;91;7033
16593;91;91;8024
16594;91;91;3428
16594;91;91;6462
16594;91;91;6746
16595;91;91;2007
16595;91;91;3787
16595;91;91;6605
16595;91;91;6898
16595;91;91;7672
16596;91;91;1460
16596;91;91;1962
16596;91;91;2054
16596;91;91;4766
16597;91;91;903
16597;91;91;1235
16597;91;91;4192
16597;91;91;6155
16597;91;91;6600
16598;91;91;172
16598;91;91;1866
16598;91;91;3068
16598;91;91;7842
16599;91;91;172
16599;91;91;356
16599;91;91;1491
16599;91;91;4243
16599;91;91;5177
16599;91;91;5836
16599;91;91;5953
16599;91;91;6823
16599;91;91;8203
16600;91;91;2188
16601;91;91;1625
16601;91;91;4892
16601;91;91;5591
16601;91;91;5847
16601;91;91;8204
16602;91;91;358
16602;91;91;1986
16602;91;91;4478
16602;91;91;4562
16602;91;91;6602
16602;91;91;8218
16603;91;91;1680
16603;91;91;2051
16603;91;91;2708
16603;91;91;3034
16603;91;91;3648
16603;91;91;4768
16604;91;91;5592
16604;91;91;7932
16605;91;91;1528
16605;91;91;3570
16605;91;91;6053
16605;91;91;6568
16605;91;91;8123
16606;91;91;5658
16607;91;91;366
16607;91;91;1867
16607;91;91;2396
16607;91;91;2651
16607;91;91;4999
16607;91;91;5970
16607;91;91;7146
16607;91;91;8122
16608;91;91;192
16608;91;91;364
16608;91;91;1048
16608;91;91;3356
16608;91;91;3394
16608;91;91;4102
16608;91;91;7090
16608;91;91;7678
16609;91;91;192
16609;91;91;2707
16609;91;91;5657
16609;91;91;8218
16610;91;91;6320
16610;91;91;6572
16611;91;91;1293
16611;91;91;1624
16611;91;91;2052
16611;91;91;2321
16611;91;91;4244
16611;91;91;5473
16611;91;91;8219
16612;91;91;3508
16612;91;91;3652
16612;91;91;4854
16613;91;91;2801
16613;91;91;3357
16613;91;91;4563
16613;91;91;5960
16614;91;91;3036
16614;91;91;4964
16614;91;91;5238
16614;91;91;5474
16615;91;91;902
16615;91;91;2192
16615;91;91;6252
16615;91;91;7093
16615;91;91;7740
16616;91;91;5844
16616;91;91;6830
16617;91;91;167
16617;91;91;174
16617;91;91;199
16617;91;91;2032
16617;91;91;3794
16617;91;91;5002
16617;91;91;5789
16617;91;91;6076
16617;91;91;7571
16617;91;91;7853
16617;91;91;7954
16618;91;91;174
16618;91;91;2742
16618;91;91;3362
16618;91;91;4878
16619;91;91;1460
16619;91;91;2802
16619;91;91;7046
16619;91;91;7147
16620;91;91;1250
16620;91;91;2008
16620;91;91;5482
16621;91;91;541
16621;91;91;5474
16621;91;91;5596
16621;91;91;6759
16622;91;91;746
16622;91;91;5948
